Word_1,Word_2,Word_1_2,n-dimensional Euclidean distance
savings,prohibition,savings_prohibition,1.2713198977361302
savings,flexible,savings_flexible,1.336568956162561
savings,straws,savings_straws,1.0942101580626025
savings,plastic,savings_plastic,1.3259815324010618
savings,pursuant,savings_pursuant,1.2644652768258253
savings,public,savings_public,1.284634125709652
savings,serviceware,savings_serviceware,1.1606423757311508
savings,single,savings_single,1.2345642065965112
savings,non-compostable,savings_non-compostable,1.3304407489841226
savings,ETS,savings_ETS,1.197915704303242
savings,air,savings_air,1.2670246815361985
savings,occupants,savings_occupants,1.2573172301787827
savings,respective,savings_respective,1.2686191593168594
savings,Establish,savings_Establish,1.3406134363265314
savings,Minimum,savings_Minimum,1.2714375526745194
savings,systems,savings_systems,1.1052226261212823
savings,prerequisites,savings_prerequisites,1.2991899267226847
savings,apply,savings_apply,1.3074215182411355
savings,exempt,savings_exempt,1.2717365650560208
savings,maximum,savings_maximum,1.3025126443100215
savings,Guidelines,savings_Guidelines,1.2960397977957745
savings,-14(17-O-1157,savings_-14(17-O-1157,1.3673937299561063
savings,infrastructure,savings_infrastructure,1.1329669564647533
savings,ensure,savings_ensure,1.193405174553184
savings,consistent,savings_consistent,1.3163011576770087
savings,review,savings_review,1.283877257805032
savings,guidelines,savings_guidelines,1.2610550279402897
savings,requirement,savings_requirement,1.2372864699728465
savings,procurement,savings_procurement,1.2557578795186197
savings,RFP,savings_RFP,1.3161032568183832
savings,proposal,savings_proposal,1.2254570299040937
savings,6,savings_6,1.3555737610257457
savings,sponsoring,savings_sponsoring,1.1132031926871622
savings,department,savings_department,1.2491865404719258
savings,process,savings_process,1.2695329918369633
savings,CIP,savings_CIP,1.2671721881126048
savings,CDP,savings_CDP,1.3263137388875412
savings,training,savings_training,1.234794128238271
savings,available,savings_available,1.3689884191982655
savings,office,savings_office,1.2697540004427466
savings,managed,savings_managed,1.268117815581188
savings,renovating,savings_renovating,1.2002625782735394
savings,(s,savings_(s,1.2507763448320137
savings,designee,savings_designee,1.2979567652165231
savings,commissioners,savings_commissioners,1.2584238630238047
savings,responsibilities,savings_responsibilities,1.2838902516768582
savings,3,savings_3,1.3310815028659362
savings,Maintenance,savings_Maintenance,1.1968553410622051
savings,Buildings,savings_Buildings,1.2313318557307726
savings,Existing,savings_Existing,1.2692608459509909
savings,Ordinances,savings_Ordinances,1.257503010507415
savings,III,savings_III,1.312251542342514
savings,Code,savings_Code,1.2838986550655047
savings,Development,savings_Development,1.2554539817080408
savings,Land,savings_Land,1.2849420925593835
savings,J,savings_J,1.2851751839202084
savings,Article,savings_Article,1.3116650603030662
savings,8,savings_8,1.3448577203773
savings,requirements,savings_requirements,1.267566235772726
savings,commissioning,savings_commissioning,1.2446590743825592
savings,comply,savings_comply,1.3168006371723109
savings,(d),savings_(d),1.348486830525957
savings,Certification,savings_Certification,1.3120413636870092
savings,Silver,savings_Silver,1.2111917318105256
savings,required,savings_required,1.2767008661022972
savings,teams,savings_teams,1.2526304100626688
savings,article,savings_article,1.278140510077921
savings,c),savings_c),1.2871747269939915
savings,standards,savings_standards,1.2659569451739616
savings,space,savings_space,1.162913071984864
savings,occupied,savings_occupied,1.3409012976558596
savings,feet,savings_feet,1.2351972002044374
savings,gross,savings_gross,1.3135338066037312
savings,"5,000","savings_5,000",1.288199435514517
savings,square,savings_square,1.2691423973276026
savings,(a),savings_(a),1.3321289763609743
savings,property,savings_property,1.2207432492147965
savings,improvement,savings_improvement,1.2035941223394135
savings,repair,savings_repair,1.2524910685908697
savings,commercial,savings_commercial,1.2596675526660872
savings,new,savings_new,1.255678624094294
savings,designed,savings_designed,1.2993986971534337
savings,existing,savings_existing,1.286811654975078
savings,USGBC,savings_USGBC,1.2448629240443858
savings,rating,savings_rating,1.3106547973345934
savings,market,savings_market,1.218639024722151
savings,based,savings_based,1.248038523031973
savings,Design,savings_Design,1.2695427325164104
savings,Environmental,savings_Environmental,1.2933220937938574
savings,Energy,savings_Energy,1.237010106867527
savings,TM,savings_TM,1.3107538396803262
savings,LEED,savings_LEED,1.3345589538401712
savings,achieve,savings_achieve,1.307938118899965
savings,value,savings_value,1.212767464194779
savings,maintenance,savings_maintenance,1.1953118415128388
savings,facility,savings_facility,1.1965964095387935
savings,program,savings_program,1.2392281688430997
savings,analysis,savings_analysis,1.2707062966583282
savings,Life,savings_Life,1.2248745683247624
savings,management,savings_management,1.2162439444246764
savings,indoor,savings_indoor,1.2910645512546213
savings,water,savings_water,1.2039735484564165
savings,use,savings_use,1.1809904154072752
savings,following,savings_following,1.2909323510833821
savings,encompasses,savings_encompasses,1.2884616268850217
savings,project,savings_project,1.2501039254216435
savings,looks,savings_looks,1.200354852952236
savings,built,savings_built,1.3385853768464027
savings,operation,savings_operation,1.3122512850094283
savings,quality,savings_quality,1.2189107349326895
savings,promote,savings_promote,1.2724319674952778
savings,materials,savings_materials,1.1959112888896553
savings,means,savings_means,1.215651525886871
savings,Sustainable,savings_Sustainable,1.1804451237411764
savings,buildings,savings_buildings,1.2152920508870522
savings,owned,savings_owned,1.263582074073097
savings,managing,savings_managing,1.2226189173653303
savings,constructing,savings_constructing,1.2883814978523944
savings,developing,savings_developing,1.235042350317145
savings,designing,savings_designing,1.2183081257398822
savings,planning,savings_planning,1.173683563243185
savings,financing,savings_financing,1.0635465535925142
savings,responsible,savings_responsible,1.3207167123093617
savings,contractors,savings_contractors,1.2807543590116408
savings,offices,savings_offices,1.1682178574239817
savings,departments,savings_departments,1.2484319761342841
savings,17,savings_17,1.3645540812786179
savings,community,savings_community,1.2585783529222765
savings,resources,savings_resources,1.1418747811822327
savings,goals,savings_goals,1.1536026117482654
savings,social,savings_social,1.174037055278691
savings,economic,savings_economic,1.1982279766028145
savings,Reserved,savings_Reserved,1.3051685633325896
savings,Secs,savings_Secs,1.1317473477511113
savings,7-26-17,savings_7-26-17,1.2923755949317637
savings,-42(17-O-1218,savings_-42(17-O-1218,1.3793761460260354
savings,2017,savings_2017,1.3571527602590838
savings,12-9-03,savings_12-9-03,1.3190264564876761
savings,energy,savings_energy,1.2316050194294668
savings,stormwater,savings_stormwater,1.180403082679111
savings,include,savings_include,1.2427656498569588
savings,environmental,savings_environmental,1.2355369692975973
savings,basis,savings_basis,1.1820478695107028
savings,addition,savings_addition,1.2684786755187931
savings,b),savings_b),1.3274464831480168
savings,costs,savings_costs,1.1923913686961896
savings,reduced,savings_reduced,1.296366488990144
savings,performance,savings_performance,1.2254591501701884
savings,cycle,savings_cycle,1.265956167584525
savings,life,savings_life,1.2175161187092705
savings,taxpayers,savings_taxpayers,1.1624379678077081
taxpayers,regulations,taxpayers_regulations,1.117590325425518
taxpayers,administrative,taxpayers_administrative,1.1854734565936564
taxpayers,compostable,taxpayers_compostable,1.2855604707456865
taxpayers,contained,taxpayers_contained,1.340943265374984
taxpayers,prohibition,taxpayers_prohibition,1.1567433564700575
taxpayers,flexible,taxpayers_flexible,1.3463907604059333
taxpayers,straws,taxpayers_straws,1.2254649305868344
taxpayers,plastic,taxpayers_plastic,1.3465067320431707
taxpayers,pursuant,taxpayers_pursuant,1.3090059081666248
taxpayers,public,taxpayers_public,1.1138728703844591
taxpayers,serviceware,taxpayers_serviceware,1.2890283172145232
taxpayers,single,taxpayers_single,1.3281476171894577
taxpayers,non-compostable,taxpayers_non-compostable,1.319505660639066
taxpayers,ETS,taxpayers_ETS,1.2919264519716305
taxpayers,air,taxpayers_air,1.321793723011613
taxpayers,occupants,taxpayers_occupants,0.9885376213509465
taxpayers,respective,taxpayers_respective,1.2920498365800897
taxpayers,Establish,taxpayers_Establish,1.3122974917789205
taxpayers,Minimum,taxpayers_Minimum,1.3365813072337251
taxpayers,systems,taxpayers_systems,1.232611451397576
taxpayers,prerequisites,taxpayers_prerequisites,1.3493737879673682
taxpayers,apply,taxpayers_apply,1.3206534256742712
taxpayers,exempt,taxpayers_exempt,1.001239471246483
taxpayers,maximum,taxpayers_maximum,1.3201253807473454
taxpayers,Guidelines,taxpayers_Guidelines,1.2862571696972056
taxpayers,-14(17-O-1157,taxpayers_-14(17-O-1157,1.415049230212358
taxpayers,infrastructure,taxpayers_infrastructure,1.1227710625253329
taxpayers,ensure,taxpayers_ensure,1.3195361821089462
taxpayers,consistent,taxpayers_consistent,1.352200969469283
taxpayers,review,taxpayers_review,1.3209066806467094
taxpayers,guidelines,taxpayers_guidelines,1.2612674622752917
taxpayers,requirement,taxpayers_requirement,1.2982349300520315
taxpayers,procurement,taxpayers_procurement,1.2017666918564611
taxpayers,RFP,taxpayers_RFP,1.2817569561062523
taxpayers,proposal,taxpayers_proposal,1.240264779824733
taxpayers,6,taxpayers_6,1.3558079201849718
taxpayers,sponsoring,taxpayers_sponsoring,1.0634457797193448
taxpayers,department,taxpayers_department,1.1981403416521152
taxpayers,process,taxpayers_process,1.276393684198018
taxpayers,CIP,taxpayers_CIP,1.3126345955702652
taxpayers,CDP,taxpayers_CDP,1.2985751207899912
taxpayers,training,taxpayers_training,1.3102721263503536
taxpayers,available,taxpayers_available,1.4440435347077838
taxpayers,office,taxpayers_office,1.2771153125349435
taxpayers,managed,taxpayers_managed,1.3276089848244468
taxpayers,renovating,taxpayers_renovating,1.2796668625455507
taxpayers,(s,taxpayers_(s,1.3228596755354085
taxpayers,designee,taxpayers_designee,1.251008795320905
taxpayers,commissioners,taxpayers_commissioners,1.0052219815777976
taxpayers,responsibilities,taxpayers_responsibilities,1.165096033294872
taxpayers,3,taxpayers_3,1.3454524920412083
taxpayers,Maintenance,taxpayers_Maintenance,1.2460364501569487
taxpayers,Buildings,taxpayers_Buildings,1.2354201413950014
taxpayers,Existing,taxpayers_Existing,1.2891766744980406
taxpayers,Ordinances,taxpayers_Ordinances,1.2077733224590328
taxpayers,III,taxpayers_III,1.3913917363149662
taxpayers,Code,taxpayers_Code,1.3560860920226003
taxpayers,Development,taxpayers_Development,1.3141571597453117
taxpayers,Land,taxpayers_Land,1.3069758957831104
taxpayers,J,taxpayers_J,1.3367152822090238
taxpayers,Article,taxpayers_Article,1.2977609442885556
taxpayers,8,taxpayers_8,1.3519811956570351
taxpayers,requirements,taxpayers_requirements,1.2452694924923733
taxpayers,commissioning,taxpayers_commissioning,1.2160546615577272
taxpayers,comply,taxpayers_comply,1.2885935612315893
taxpayers,(d),taxpayers_(d),1.3463682184868422
taxpayers,Certification,taxpayers_Certification,1.286969879233579
taxpayers,Silver,taxpayers_Silver,1.3918711854202308
taxpayers,required,taxpayers_required,1.328707139880855
taxpayers,teams,taxpayers_teams,1.2692174003033017
taxpayers,article,taxpayers_article,1.2922772856087557
taxpayers,c),taxpayers_c),1.319861305246672
taxpayers,standards,taxpayers_standards,1.2890744261667186
taxpayers,space,taxpayers_space,1.2814670917093
taxpayers,occupied,taxpayers_occupied,1.315565874768048
taxpayers,feet,taxpayers_feet,1.330166655839163
taxpayers,gross,taxpayers_gross,1.3258412252862433
taxpayers,"5,000","taxpayers_5,000",1.2676595437241442
taxpayers,square,taxpayers_square,1.3220782978790568
taxpayers,(a),taxpayers_(a),1.3508607772926546
taxpayers,property,taxpayers_property,1.211602810496498
taxpayers,improvement,taxpayers_improvement,1.285387167884486
taxpayers,repair,taxpayers_repair,1.2922803666054439
taxpayers,commercial,taxpayers_commercial,1.2481232094521904
taxpayers,new,taxpayers_new,1.3409522658718722
taxpayers,designed,taxpayers_designed,1.287904440236627
taxpayers,existing,taxpayers_existing,1.306761328422852
taxpayers,USGBC,taxpayers_USGBC,1.3804537820854401
taxpayers,rating,taxpayers_rating,1.3611382856043814
taxpayers,market,taxpayers_market,1.2698808876549743
taxpayers,based,taxpayers_based,1.2910983714380588
taxpayers,Design,taxpayers_Design,1.2912930139422896
taxpayers,Environmental,taxpayers_Environmental,1.2403139447356475
taxpayers,Energy,taxpayers_Energy,1.2551193929076456
taxpayers,TM,taxpayers_TM,1.3008798326428381
taxpayers,LEED,taxpayers_LEED,1.3341392028514878
taxpayers,achieve,taxpayers_achieve,1.377561875134761
taxpayers,value,taxpayers_value,1.2814872311494958
taxpayers,maintenance,taxpayers_maintenance,1.2295858378896647
taxpayers,facility,taxpayers_facility,1.2482373756129332
taxpayers,program,taxpayers_program,1.268258709582441
taxpayers,analysis,taxpayers_analysis,1.291407998804671
taxpayers,Life,taxpayers_Life,1.3013203196650602
taxpayers,management,taxpayers_management,1.2530464424574719
taxpayers,indoor,taxpayers_indoor,1.3686450507003682
taxpayers,water,taxpayers_water,1.25510227847301
taxpayers,use,taxpayers_use,1.3023888893743232
taxpayers,following,taxpayers_following,1.4020541686464496
taxpayers,encompasses,taxpayers_encompasses,1.3345426875292383
taxpayers,project,taxpayers_project,1.2918458637027261
taxpayers,looks,taxpayers_looks,1.317048870425836
taxpayers,built,taxpayers_built,1.3088504533266831
taxpayers,operation,taxpayers_operation,1.294458927090577
taxpayers,quality,taxpayers_quality,1.3043482073387607
taxpayers,promote,taxpayers_promote,1.2977358192579134
taxpayers,materials,taxpayers_materials,1.2962053386817938
taxpayers,means,taxpayers_means,1.3114009873519372
taxpayers,Sustainable,taxpayers_Sustainable,1.2784715345044937
taxpayers,buildings,taxpayers_buildings,1.2450102892962158
taxpayers,owned,taxpayers_owned,1.2740507998589552
taxpayers,managing,taxpayers_managing,1.2987948227090822
taxpayers,constructing,taxpayers_constructing,1.2640500054600428
taxpayers,developing,taxpayers_developing,1.316592496799989
taxpayers,designing,taxpayers_designing,1.282069318794304
taxpayers,planning,taxpayers_planning,1.269179924918506
taxpayers,financing,taxpayers_financing,1.2437747483133876
taxpayers,responsible,taxpayers_responsible,1.217371780918215
taxpayers,contractors,taxpayers_contractors,1.071641634074497
taxpayers,offices,taxpayers_offices,1.164946821740501
taxpayers,departments,taxpayers_departments,1.1551710352318545
taxpayers,17,taxpayers_17,1.3604866969297127
taxpayers,community,taxpayers_community,1.2277385845227644
taxpayers,resources,taxpayers_resources,1.184000104486653
taxpayers,goals,taxpayers_goals,1.294035835424513
taxpayers,social,taxpayers_social,1.2632264031653802
taxpayers,economic,taxpayers_economic,1.1488392937744953
taxpayers,Reserved,taxpayers_Reserved,1.3846028419967213
taxpayers,Secs,taxpayers_Secs,1.2636759654312135
taxpayers,7-26-17,taxpayers_7-26-17,1.3718491621256066
taxpayers,-42(17-O-1218,taxpayers_-42(17-O-1218,1.4213816179355736
taxpayers,2017,taxpayers_2017,1.391941755830978
taxpayers,12-9-03,taxpayers_12-9-03,1.3660929188184234
taxpayers,energy,taxpayers_energy,1.266906033902508
taxpayers,stormwater,taxpayers_stormwater,1.2360562358015688
taxpayers,include,taxpayers_include,1.3291617795838901
taxpayers,environmental,taxpayers_environmental,1.190997061770155
taxpayers,basis,taxpayers_basis,1.3235356672707943
taxpayers,addition,taxpayers_addition,1.2872879163767486
taxpayers,b),taxpayers_b),1.3557767641788656
taxpayers,costs,taxpayers_costs,1.1906107851678212
taxpayers,reduced,taxpayers_reduced,1.3033712465518945
taxpayers,performance,taxpayers_performance,1.2558011229987802
taxpayers,cycle,taxpayers_cycle,1.3456731010560354
taxpayers,life,taxpayers_life,1.2796084352180077
life,regulations,life_regulations,1.2666056490381081
life,administrative,life_administrative,1.3622602979178957
life,compostable,life_compostable,1.249838571264463
life,contained,life_contained,1.3199471721485465
life,prohibition,life_prohibition,1.166152909696529
life,flexible,life_flexible,1.2990295774981617
life,straws,life_straws,1.2315901597527001
life,plastic,life_plastic,1.255796544017379
life,pursuant,life_pursuant,1.2982792884896603
life,public,life_public,1.2606436408945363
life,serviceware,life_serviceware,1.294907475403017
life,single,life_single,1.2181775300544393
life,non-compostable,life_non-compostable,1.2959912411233898
life,ETS,life_ETS,1.3259762628807275
life,air,life_air,1.2351887388576441
life,occupants,life_occupants,1.325882454022057
life,respective,life_respective,1.2500314710140248
life,Establish,life_Establish,1.326899428007377
life,Minimum,life_Minimum,1.2731428149993311
life,systems,life_systems,1.2917739007217135
life,prerequisites,life_prerequisites,1.3090791346484485
life,apply,life_apply,1.2500221842210055
life,exempt,life_exempt,1.3324559213770277
life,maximum,life_maximum,1.277239532763456
life,Guidelines,life_Guidelines,1.2766833254928875
life,-14(17-O-1157,life_-14(17-O-1157,1.3143914838237816
life,infrastructure,life_infrastructure,1.2208268278895515
life,ensure,life_ensure,1.2245445627864544
life,consistent,life_consistent,1.2907624409431908
life,review,life_review,1.2545959506585653
life,guidelines,life_guidelines,1.2411072944829782
life,requirement,life_requirement,1.1943812851330609
life,procurement,life_procurement,1.2689066595573668
life,RFP,life_RFP,1.3207326868589706
life,proposal,life_proposal,1.2506786479149936
life,6,life_6,1.2722512849547118
life,sponsoring,life_sponsoring,1.2381371922288378
life,department,life_department,1.2809014980821114
life,process,life_process,1.2079247732445264
life,CIP,life_CIP,1.2611233598445781
life,CDP,life_CDP,1.3166177757456237
life,training,life_training,1.2361948061381676
life,available,life_available,1.3811255696020086
life,office,life_office,1.2250539213289768
life,managed,life_managed,1.2808221678366456
life,renovating,life_renovating,1.2285117389543392
life,(s,life_(s,1.2402223730066686
life,designee,life_designee,1.2865393027816163
life,commissioners,life_commissioners,1.3547210154047804
life,responsibilities,life_responsibilities,1.198201439945299
life,3,life_3,1.2495625220958542
life,Maintenance,life_Maintenance,1.2252469684906406
life,Buildings,life_Buildings,1.2967104112282608
life,Existing,life_Existing,1.1475513848104244
life,Ordinances,life_Ordinances,1.290082331736708
life,III,life_III,1.2575529218843167
life,Code,life_Code,1.281497458513976
life,Development,life_Development,1.2414728225838478
life,Land,life_Land,1.2430501546345325
life,J,life_J,1.2551232934536731
life,Article,life_Article,1.3013835818614232
life,8,life_8,1.2642658314631345
life,requirements,life_requirements,1.2586186439839104
life,commissioning,life_commissioning,1.2934081866064098
life,comply,life_comply,1.1968147601940102
life,(d),life_(d),1.2970344269839298
life,Certification,life_Certification,1.340976081208039
life,Silver,life_Silver,1.260469141864026
life,required,life_required,1.2857931718275482
life,teams,life_teams,1.30101150365498
life,article,life_article,1.2711469518113214
life,c),life_c),1.2529815245198612
life,standards,life_standards,1.19267987391657
life,space,life_space,1.1040660162654996
life,occupied,life_occupied,1.33371283949269
life,feet,life_feet,1.2544698389728919
life,gross,life_gross,1.2105025404544842
life,"5,000","life_5,000",1.3289530643366225
life,square,life_square,1.2915875067306315
life,(a),life_(a),1.3053759818078632
life,property,life_property,1.221182799994717
life,improvement,life_improvement,1.2096518227402102
life,repair,life_repair,1.2757647631018096
life,commercial,life_commercial,1.2261581986197536
life,new,life_new,1.2322212975814548
life,designed,life_designed,1.2517895693498189
life,existing,life_existing,1.122140759428261
life,USGBC,life_USGBC,1.363088122498541
life,rating,life_rating,1.2311143531480166
life,market,life_market,1.2870006399636786
life,based,life_based,1.2249921472966712
life,Design,life_Design,1.2719344390884972
life,Environmental,life_Environmental,1.2321495788350085
life,Energy,life_Energy,1.1912615597823535
life,TM,life_TM,1.2888525043502028
life,LEED,life_LEED,1.1784862807398602
life,achieve,life_achieve,1.1892859405765857
life,value,life_value,1.2615599070423964
life,maintenance,life_maintenance,1.2009049418956552
life,facility,life_facility,1.2394123840609679
life,program,life_program,1.2233164154721436
life,analysis,life_analysis,1.2384371553927858
life,Life,life_Life,0.4532981873637514
life,management,life_management,1.292012637328522
life,indoor,life_indoor,1.2337156758098389
life,water,life_water,1.157913865898725
life,use,life_use,1.2023532325371817
life,following,life_following,1.3114964553669035
life,encompasses,life_encompasses,1.3323081441629228
life,project,life_project,1.2160715062593954
life,looks,life_looks,1.1819784767967225
life,built,life_built,1.2633325711338466
life,operation,life_operation,1.2526334301827433
life,quality,life_quality,1.1982733240608088
life,promote,life_promote,1.2165679039294974
life,materials,life_materials,1.2304258013091565
life,means,life_means,1.275994851639687
life,Sustainable,life_Sustainable,1.2319048352388702
life,buildings,life_buildings,1.288634499403714
life,owned,life_owned,1.2837413641671904
life,managing,life_managing,1.2836881686811992
life,constructing,life_constructing,1.262806881607258
life,developing,life_developing,1.2307462469004282
life,designing,life_designing,1.257943298885602
life,planning,life_planning,1.1927893026998462
life,financing,life_financing,1.282663852093235
life,responsible,life_responsible,1.276037448188836
life,contractors,life_contractors,1.3468544602535932
life,offices,life_offices,1.2492087703009194
life,departments,life_departments,1.312148046540836
life,17,life_17,1.2767086359478044
life,community,life_community,1.1321134080682642
life,resources,life_resources,1.2498024407052086
life,goals,life_goals,1.1357887029919145
life,social,life_social,1.1824183458347028
life,economic,life_economic,1.2386215608817976
life,Reserved,life_Reserved,1.334965575395637
life,Secs,life_Secs,1.319132486800007
life,7-26-17,life_7-26-17,1.2703264281823183
life,-42(17-O-1218,life_-42(17-O-1218,1.2764426130488702
life,2017,life_2017,1.318519797888526
life,12-9-03,life_12-9-03,1.2571984409035692
life,energy,life_energy,1.1594989782248608
life,stormwater,life_stormwater,1.2396160038461235
life,include,life_include,1.2676333142232847
life,environmental,life_environmental,1.2006807309434264
life,basis,life_basis,1.2992107525042973
life,addition,life_addition,1.3096516007508407
life,b),life_b),1.2736346208045228
life,costs,life_costs,1.273704864316288
life,reduced,life_reduced,1.2660850046340097
life,performance,life_performance,1.223578754322954
life,cycle,life_cycle,1.2079974699804457
cycle,regulations,cycle_regulations,1.309813628370992
cycle,administrative,cycle_administrative,1.3071226662133282
cycle,compostable,cycle_compostable,1.1951034700483323
cycle,contained,cycle_contained,1.3066051854797298
cycle,prohibition,cycle_prohibition,1.2450008171475642
cycle,flexible,cycle_flexible,1.240038145413107
cycle,straws,cycle_straws,1.2680062140982846
cycle,plastic,cycle_plastic,1.2423373619297389
cycle,pursuant,cycle_pursuant,1.321529353833754
cycle,public,cycle_public,1.2668771081243457
cycle,serviceware,cycle_serviceware,1.3115448607282365
cycle,single,cycle_single,1.2380634195172961
cycle,non-compostable,cycle_non-compostable,1.25570609136102
cycle,ETS,cycle_ETS,1.3085527018261336
cycle,air,cycle_air,1.1619751562650402
cycle,occupants,cycle_occupants,1.349805241157829
cycle,respective,cycle_respective,1.3000710413715497
cycle,Establish,cycle_Establish,1.3460489130620727
cycle,Minimum,cycle_Minimum,1.3126481533659773
cycle,systems,cycle_systems,1.1689213379659136
cycle,prerequisites,cycle_prerequisites,1.3352163844396403
cycle,apply,cycle_apply,1.3069046154514934
cycle,exempt,cycle_exempt,1.3199072943943497
cycle,maximum,cycle_maximum,1.3256244408165774
cycle,Guidelines,cycle_Guidelines,1.310134329818077
cycle,-14(17-O-1157,cycle_-14(17-O-1157,1.363258640210063
cycle,infrastructure,cycle_infrastructure,1.2418467406462312
cycle,ensure,cycle_ensure,1.2767285059322286
cycle,consistent,cycle_consistent,1.3354028323200846
cycle,review,cycle_review,1.3021371071886512
cycle,guidelines,cycle_guidelines,1.293219274254754
cycle,requirement,cycle_requirement,1.2660747001959791
cycle,procurement,cycle_procurement,1.1970505032136627
cycle,RFP,cycle_RFP,1.3237276073086837
cycle,proposal,cycle_proposal,1.2820821686628099
cycle,6,cycle_6,1.2744945972201456
cycle,sponsoring,cycle_sponsoring,1.2472829654471793
cycle,department,cycle_department,1.2638778657256284
cycle,process,cycle_process,1.1785015814206918
cycle,CIP,cycle_CIP,1.1937541928111697
cycle,CDP,cycle_CDP,1.2661114910298261
cycle,training,cycle_training,1.1471574828971067
cycle,available,cycle_available,1.357376140207681
cycle,office,cycle_office,1.2473797607651629
cycle,managed,cycle_managed,1.3273301203223904
cycle,renovating,cycle_renovating,1.1788863104243232
cycle,(s,cycle_(s,1.3480382139915463
cycle,designee,cycle_designee,1.252002792727668
cycle,commissioners,cycle_commissioners,1.3094607375679455
cycle,responsibilities,cycle_responsibilities,1.3311889420468583
cycle,3,cycle_3,1.285076192962964
cycle,Maintenance,cycle_Maintenance,1.1825122095902802
cycle,Buildings,cycle_Buildings,1.2779524452101803
cycle,Existing,cycle_Existing,1.2985115560920564
cycle,Ordinances,cycle_Ordinances,1.2274153723182304
cycle,III,cycle_III,1.2897438733815674
cycle,Code,cycle_Code,1.1878658116130187
cycle,Development,cycle_Development,1.2382455043898821
cycle,Land,cycle_Land,1.3008590282064656
cycle,J,cycle_J,1.296626960263995
cycle,Article,cycle_Article,1.3083923280859537
cycle,8,cycle_8,1.2988642846867215
cycle,requirements,cycle_requirements,1.2965136063232325
cycle,commissioning,cycle_commissioning,1.2303389045671935
cycle,comply,cycle_comply,1.2613004755876822
cycle,(d),cycle_(d),1.339921952040559
cycle,Certification,cycle_Certification,1.3097758435229725
cycle,Silver,cycle_Silver,1.2978174107922096
cycle,required,cycle_required,1.3030062682903036
cycle,teams,cycle_teams,1.331942437545049
cycle,article,cycle_article,1.2876652382394886
cycle,c),cycle_c),1.2786342062266225
cycle,standards,cycle_standards,1.3484273824074986
cycle,space,cycle_space,1.1922217903130778
cycle,occupied,cycle_occupied,1.3249497190135608
cycle,feet,cycle_feet,1.2454742939449766
cycle,gross,cycle_gross,1.262402998457052
cycle,"5,000","cycle_5,000",1.325211134005024
cycle,square,cycle_square,1.2398439449991483
cycle,(a),cycle_(a),1.3328385961851872
cycle,property,cycle_property,1.3035027106485213
cycle,improvement,cycle_improvement,1.2484523495914257
cycle,repair,cycle_repair,1.2045972174989772
cycle,commercial,cycle_commercial,1.238170642203438
cycle,new,cycle_new,1.2498343472301108
cycle,designed,cycle_designed,1.227247423602216
cycle,existing,cycle_existing,1.2955223768505806
cycle,USGBC,cycle_USGBC,1.3306645210782604
cycle,rating,cycle_rating,1.322873289647891
cycle,market,cycle_market,1.2560934830326758
cycle,based,cycle_based,1.2580556862624144
cycle,Design,cycle_Design,1.2134398401944044
cycle,Environmental,cycle_Environmental,1.209341823105091
cycle,Energy,cycle_Energy,1.1820783425384513
cycle,TM,cycle_TM,1.268439707450269
cycle,LEED,cycle_LEED,1.2625967241108127
cycle,achieve,cycle_achieve,1.3165189054246962
cycle,value,cycle_value,1.2885984626211302
cycle,maintenance,cycle_maintenance,1.167435310846886
cycle,facility,cycle_facility,1.2842144348197924
cycle,program,cycle_program,1.207690747045691
cycle,analysis,cycle_analysis,1.2871698645794936
cycle,Life,cycle_Life,1.207405365048601
cycle,management,cycle_management,1.315900771275746
cycle,indoor,cycle_indoor,1.2501797922364644
cycle,water,cycle_water,1.210056502822412
cycle,use,cycle_use,1.2003699179530083
cycle,following,cycle_following,1.282957757020489
cycle,encompasses,cycle_encompasses,1.2673510879631371
cycle,project,cycle_project,1.2397774738179346
cycle,looks,cycle_looks,1.2586614657869768
cycle,built,cycle_built,1.2670403834857498
cycle,operation,cycle_operation,1.2280791447035857
cycle,quality,cycle_quality,1.265297442387379
cycle,promote,cycle_promote,1.2861914546099313
cycle,materials,cycle_materials,1.2618257259564374
cycle,means,cycle_means,1.293389226674899
cycle,Sustainable,cycle_Sustainable,1.2213955801298226
cycle,buildings,cycle_buildings,1.2642427826886244
cycle,owned,cycle_owned,1.282988784438445
cycle,managing,cycle_managing,1.2958468385103314
cycle,constructing,cycle_constructing,1.18273446240406
cycle,developing,cycle_developing,1.249722693508397
cycle,designing,cycle_designing,1.2199916402330757
cycle,planning,cycle_planning,1.1870986946123334
cycle,financing,cycle_financing,1.2069467690023028
cycle,responsible,cycle_responsible,1.3410212668270551
cycle,contractors,cycle_contractors,1.3523663594369897
cycle,offices,cycle_offices,1.2445886981286414
cycle,departments,cycle_departments,1.3073379974772155
cycle,17,cycle_17,1.3261337961563548
cycle,community,cycle_community,1.2293205539939187
cycle,resources,cycle_resources,1.2836743685738725
cycle,goals,cycle_goals,1.2219124811061468
cycle,social,cycle_social,1.2791144394837897
cycle,economic,cycle_economic,1.250400436370523
cycle,Reserved,cycle_Reserved,1.3516112995294742
cycle,Secs,cycle_Secs,1.3098110892503787
cycle,7-26-17,cycle_7-26-17,1.2615317037053517
cycle,-42(17-O-1218,cycle_-42(17-O-1218,1.3431723658311907
cycle,2017,cycle_2017,1.3012396526481376
